,open,high,low,close,adjclose,volume,ticker,macd,macds,macdh,close_-1_s,tr,atr,close_10_sma,close_50_sma,dma
2008-01-08,7844.5,7923.43994140625,7831.509765625,7849.990234375,7849.990234375,186940800.0,^GDAXI,14.398730397062536,32.95791805695434,-18.559187659891805,7817.169921875,106.27001953125,111.0797365919748,7914.84697265625,7835.928984375,78.91798828124956
2008-01-09,7839.22998046875,7841.6201171875,7770.419921875,7782.7099609375,7782.7099609375,206848900.0,^GDAXI,4.317795803232002,27.22989360620987,-22.91209780297787,7849.990234375,79.5703125,108.82906344254802,7909.385986328125,7835.003984375,74.38200195312493
2008-01-10,7799.10986328125,7830.9501953125,7700.85009765625,7713.08984375,7713.08984375,176002400.0,^GDAXI,-9.183319518038843,19.947250981360128,-29.13057049939897,7782.7099609375,130.10009765625,110.34842302924102,7893.7759765625,7830.616982421875,63.1589941406246
2008-01-11,7717.4501953125,7746.47021484375,7675.4501953125,7717.9501953125,7717.9501953125,167246600.0,^GDAXI,-19.26874285572285,12.10405221394353,-31.37279506966638,7713.08984375,71.02001953125,107.53925135081309,7865.30400390625,7825.992587890625,39.31141601562467
2008-01-14,7692.5400390625,7759.169921875,7683.5400390625,7732.02001953125,7732.02001953125,132876200.0,^GDAXI,-25.82846185377275,4.517549400400273,-30.346011254173025,7717.9501953125,75.6298828125,105.2600107409336,7834.64599609375,7820.43958984375,14.206406250000327
2008-01-15,7714.60009765625,7724.259765625,7563.89990234375,7566.3798828125,7566.3798828125,234018700.0,^GDAXI,-43.88695958931021,-5.163352397541827,-38.72360719176838,7732.02001953125,168.1201171875,109.75001834425977,7784.552001953125,7812.208388671875,-27.656386718749673
2008-01-16,7536.47998046875,7555.56005859375,7450.3798828125,7471.56982421875,7471.56982421875,268115800.0,^GDAXI,-65.09841451677585,-17.150364821388635,-47.94804969538721,7566.3798828125,116.0,110.19644560538407,7736.797998046875,7801.255380859375,-64.45738281249942
2008-01-17,7504.85009765625,7547.47021484375,7400.080078125,7413.52978515625,7413.52978515625,207479900.0,^GDAXI,-85.60518813710678,-30.84132948453227,-54.76385865257451,7471.56982421875,147.39013671875,112.85313782776736,7687.3099609375,7791.908974609375,-104.59901367187467
2008-01-18,7417.5498046875,7501.0400390625,7287.2900390625,7314.169921875,7314.169921875,248106100.0,^GDAXI,-108.62233390610163,-46.39753036884615,-62.22480353725548,7413.52978515625,213.75,120.0600565543554,7637.857958984375,7781.202568359375,-143.3446093749999
2008-01-21,7292.68017578125,7292.68017578125,6762.77001953125,6790.18994140625,6790.18994140625,409707000.0,^GDAXI,-167.21682166671235,-70.56138862841941,-96.65543303829294,7314.169921875,551.39990234375,150.87004553931214,7535.1599609375,7760.85537109375,-225.69541015625055
2008-01-22,6591.39013671875,6877.6201171875,6420.7099609375,6769.47021484375,6769.47021484375,469436200.0,^GDAXI,-212.8714347472005,-99.02339785217563,-113.84803689502488,6790.18994140625,456.91015625,172.7300534472184,7427.107958984375,7739.7009765625,-312.593017578125
2008-01-23,6811.81005859375,6884.8701171875,6384.39990234375,6439.2099609375,6439.2099609375,369148100.0,^GDAXI,-272.56038052361237,-133.730794386463,-138.82958613714936,6769.47021484375,500.47021484375,196.1400649755421,7292.757958984375,7712.4927734375,-419.7348144531243
2008-01-24,6550.10986328125,6854.97998046875,6550.10986328125,6821.06982421875,6821.06982421875,316874200.0,^GDAXI,-285.7573674026535,-164.1361089897011,-121.62125841295236,6439.2099609375,415.77001953125,211.82791887237838,7203.55595703125,7692.524765625,-488.9688085937505
2008-01-25,6884.16015625,7002.18994140625,6782.41015625,6816.740234375,6816.740234375,234245900.0,^GDAXI,-293.1857732082108,-189.94604183340306,-103.23973137480772,6821.06982421875,219.77978515625,212.39590932122636,7113.4349609375,7672.611572265625,-559.1766113281246
2008-01-28,6749.2900390625,6827.3701171875,6680.2998046875,6818.85009765625,6818.85009765625,182821600.0,^GDAXI,-295.4962926720864,-211.05609200113975,-84.44020067094664,6816.740234375,147.0703125,207.72979526256734,7022.11796875,7652.85177734375,-630.7338085937499
2008-01-29,6834.60009765625,6929.8798828125,6823.68017578125,6892.9599609375,6892.9599609375,189797000.0,^GDAXI,-288.0271516749435,-226.45030393590054,-61.57684773904299,6818.85009765625,111.02978515625,200.82265168354468,6954.7759765625,7635.159775390625,-680.3837988281257
2008-01-30,6886.919921875,6920.77001953125,6822.43994140625,6875.35009765625,6875.35009765625,158265800.0,^GDAXI,-280.297675295913,-237.21977820790306,-43.077897088009934,6892.9599609375,98.330078125,193.50175357222005,6895.15400390625,7617.004580078125,-721.8505761718752
2008-01-31,6856.8798828125,6887.75,6691.25,6851.75,6851.75,206707500.0,^GDAXI,-272.9301711049111,-244.3618567873047,-28.568314317606394,6875.35009765625,196.5,193.71591403134718,6838.976025390625,7600.698984375,-761.7229589843746
2008-02-01,6896.18994140625,7037.16015625,6896.18994140625,6968.669921875,6968.669921875,194561800.0,^GDAXI,-254.72064931162004,-246.43361529216781,-8.287034019452221,6851.75,185.41015625,193.1226456183938,6804.426025390625,7587.8271875,-783.401162109375
2008-02-04,7018.64013671875,7059.18994140625,6975.93017578125,7000.490234375,7000.490234375,144405100.0,^GDAXI,-235.0127580284252,-244.1494438394193,9.136685810994095,6968.669921875,90.52001953125,185.79388661216922,6825.4560546875,7577.597587890625,-752.1415332031247
2008-02-05,6998.740234375,7000.0498046875,6744.169921875,6765.25,6765.25,205815500.0,^GDAXI,-235.6594971381337,-242.45145449916217,6.791957361028466,7000.490234375,256.3203125,190.83148846129998,6825.034033203125,7560.29638671875,-735.2623535156254
2008-02-06,6726.5400390625,6861.93994140625,6696.93994140625,6847.509765625,6847.509765625,196641300.0,^GDAXI,-226.91859066838242,-239.34488173300625,12.426291064623825,6765.25,165.0,188.98638214263568,6865.864013671875,7546.87818359375,-681.0141699218748
2008-02-07,6829.06982421875,6839.16015625,6655.64990234375,6733.72021484375,6733.72021484375,242206600.0,^GDAXI,-226.56156440063296,-236.7882182665316,10.22665386589864,6847.509765625,191.85986328125,189.19163079539385,6857.129052734375,7530.3105859375,-673.1815332031247
2008-02-08,6777.5400390625,6851.77978515625,6706.18017578125,6767.27978515625,6767.27978515625,143498800.0,^GDAXI,-221.0228280758929,-233.6351402284039,12.61231215251101,6733.72021484375,145.599609375,186.07791497965144,6852.1830078125,7513.476982421875,-661.2939746093743
2008-02-11,6723.97021484375,6812.2099609375,6690.77001953125,6743.5400390625,6743.5400390625,134973600.0,^GDAXI,-216.05835254603062,-230.11978269192926,14.06143014589864,6767.27978515625,121.43994140625,181.46091686726564,6844.652001953125,7497.0005859375,-652.3485839843743
2008-02-12,6793.47021484375,6979.22998046875,6746.2001953125,6967.83984375,6967.83984375,191560200.0,^GDAXI,-191.81374083051378,-222.45857431964617,30.644833489132395,6743.5400390625,235.68994140625,185.33441862005023,6852.139990234375,7485.730380859375,-633.5903906250005
2008-02-13,6914.2099609375,7007.0498046875,6869.93994140625,6973.669921875,6973.669921875,158526000.0,^GDAXI,-170.16768563795085,-212.00039658330715,41.8327109453563,6967.83984375,137.10986328125,181.88980752442166,6861.97197265625,7470.730576171875,-608.7586035156255
2008-02-14,7024.56982421875,7062.080078125,6935.31005859375,6962.27978515625,6962.27978515625,172577100.0,^GDAXI,-152.177907596978,-200.03589878604134,47.85799118906334,6973.669921875,126.77001953125,177.9526798106237,6873.024951171875,7454.672373046875,-581.647421875
2008-02-15,6966.75,7012.6298828125,6797.759765625,6832.43017578125,6832.43017578125,189386700.0,^GDAXI,-146.70750438001232,-189.37021990483555,42.66271552482323,6962.27978515625,214.8701171875,180.5896396232577,6859.4009765625,7433.910576171875,-574.5095996093751
2008-02-18,6865.56982421875,6997.77001953125,6865.56982421875,6967.5498046875,6967.5498046875,114683800.0,^GDAXI,-129.9709217259924,-177.49036026906694,47.51943854307453,6832.43017578125,165.33984375,179.5003684894536,6856.10693359375,7416.516376953125,-560.4094433593746
2008-02-19,6947.68017578125,7079.740234375,6890.93017578125,7002.2900390625,7002.2900390625,145000300.0,^GDAXI,-112.60576366542318,-164.5134409483382,51.90767728291502,6967.5498046875,188.81005859375,180.1653463540462,6879.8109375,7400.38337890625,-520.5724414062497
2008-02-20,6933.02001953125,6964.93017578125,6852.580078125,6899.68017578125,6899.68017578125,177428700.0,^GDAXI,-105.90272848182485,-152.79129845503553,46.88856997321068,7002.2900390625,149.7099609375,177.98996168143574,6885.027978515625,7379.48158203125,-494.4536035156243
2008-02-21,6928.33984375,7017.85986328125,6881.2900390625,6904.85009765625,6904.85009765625,147236100.0,^GDAXI,-99.03177861881431,-142.0393944877913,43.007615868976984,6899.68017578125,136.56982421875,175.03138043410104,6902.140966796875,7358.766982421875,-456.62601562500004
2008-02-22,6889.490234375,6889.490234375,6762.77001953125,6806.2900390625,6806.2900390625,163836200.0,^GDAXI,-100.38232937044359,-133.70798146432176,33.325652093878176,6904.85009765625,142.080078125,172.67771598345095,6906.0419921875,7335.01138671875,-428.96939453125015
2008-02-25,6850.919921875,6922.60986328125,6825.1201171875,6882.56005859375,6882.56005859375,128930900.0,^GDAXI,-94.21227692697175,-125.80884055685176,31.59656362988001,6806.2900390625,116.31982421875,168.6521522859723,6919.943994140625,7311.995390625,-392.0513964843749
2008-02-26,6906.43017578125,7007.43994140625,6906.43017578125,6985.97021484375,6985.97021484375,163794900.0,^GDAXI,-80.05530283961252,-116.65813301340393,36.6028301737914,6882.56005859375,124.8798828125,165.52556160929572,6921.75703125,7291.526396484375,-369.7693652343751
2008-02-27,7007.68994140625,7017.7001953125,6881.22998046875,6997.85009765625,6997.85009765625,141279000.0,^GDAXI,-67.10366237200105,-106.74723888512334,39.643576513122284,6985.97021484375,136.47021484375,163.45017969747101,6924.175048828125,7269.96099609375,-345.7859472656246
2008-02-28,6985.419921875,6995.39013671875,6849.58984375,6862.52001953125,6862.52001953125,170746400.0,^GDAXI,-66.98721339598524,-98.79523378729571,31.808020391310478,6997.85009765625,148.26025390625,162.3651849980981,6914.199072265625,7248.6451953125,-334.4461230468751
2008-02-29,6847.89990234375,6864.68994140625,6698.5498046875,6748.1298828125,6748.1298828125,185672300.0,^GDAXI,-75.25773050748649,-94.08773313133388,18.830002623847392,6862.52001953125,166.14013671875,162.6348244067161,6905.76904296875,7224.640595703125,-318.87155273437475
2008-03-03,6692.97998046875,6701.52978515625,6608.60986328125,6689.9501953125,6689.9501953125,147794700.0,^GDAXI,-85.52095709903278,-92.37437792487367,6.853420825840885,6748.1298828125,139.52001953125,160.98376691561137,6878.00908203125,7201.93080078125,-323.92171874999985
2008-03-04,6692.72998046875,6720.16015625,6516.830078125,6545.0400390625,6545.0400390625,191380100.0,^GDAXI,-104.14713333629425,-94.7289290071578,-9.418204329136444,6689.9501953125,203.330078125,164.0085034305677,6832.28408203125,7175.816796875,-343.53271484375
2008-03-05,6583.2998046875,6699.2998046875,6578.81982421875,6683.7099609375,6683.7099609375,153632500.0,^GDAXI,-106.49144136877749,-97.08143147948175,-9.410009889295736,6545.0400390625,154.259765625,163.31216501588432,6810.687060546875,7152.744599609375,-342.0575390624999
2008-03-06,6674.740234375,6683.16015625,6569.60009765625,6591.31005859375,6591.31005859375,167895600.0,^GDAXI,-114.48550464251912,-100.56224611208924,-13.923258530429877,6683.7099609375,114.10986328125,159.79771489198185,6779.333056640625,7127.187001953125,-347.8539453125004
2008-03-07,6550.5498046875,6562.39990234375,6450.8798828125,6513.990234375,6513.990234375,185836100.0,^GDAXI,-125.61194469902512,-105.57218582947642,-20.03975886954869,6591.31005859375,140.43017578125,158.41431924121528,6750.103076171875,7097.413408203125,-347.31033203125025
2008-03-10,6487.10986328125,6537.39013671875,6414.52001953125,6448.080078125,6448.080078125,157678700.0,^GDAXI,-138.15555612849312,-112.08885988927977,-26.066696239213343,6513.990234375,122.8701171875,155.8754476659499,6706.655078125,7065.6030078125,-358.9479296875006
2008-03-11,6462.52978515625,6604.0,6431.740234375,6524.56982421875,6524.56982421875,185309300.0,^GDAXI,-140.3070035016117,-117.73248861174615,-22.57451488986554,6448.080078125,172.259765625,157.04575609159636,6660.5150390625,7034.7480078125,-374.2329687499996
2008-03-12,6574.52001953125,6666.580078125,6569.35986328125,6599.3701171875,6599.3701171875,153059400.0,^GDAXI,-134.4266952693506,-121.07132994326705,-13.355365326083557,6524.56982421875,142.01025390625,155.9717916497859,6620.667041015625,7007.753212890625,-387.0861718750002
2008-03-13,6529.6201171875,6529.6201171875,6399.0400390625,6500.56005859375,6500.56005859375,189252100.0,^GDAXI,-136.1699718952068,-124.09105833365501,-12.078913561551786,6599.3701171875,200.330078125,159.14024068372976,6584.471044921875,6979.5962109375,-395.1251660156249
2008-03-14,6500.169921875,6623.419921875,6391.56005859375,6451.89990234375,6451.89990234375,202037400.0,^GDAXI,-139.8657142300499,-127.24598951293402,-12.619724717115872,6500.56005859375,231.85986328125,164.33449944069548,6554.848046875,6952.46041015625,-397.6123632812496
2008-03-17,6360.919921875,6362.02001953125,6167.81982421875,6182.2998046875,6182.2998046875,291401200.0,^GDAXI,-162.6738880748835,-134.33156922532393,-28.342318849559575,6451.89990234375,284.080078125,172.88775506100296,6504.0830078125,6919.7630078125,-415.6800000000003
2008-03-18,6237.6298828125,6417.9501953125,6237.6298828125,6393.39013671875,6393.39013671875,201172900.0,^GDAXI,-161.85059165936855,-139.83537371213285,-22.015217947235698,6182.2998046875,235.650390625,177.37080045843132,6488.918017578125,6890.631005859375,-401.71298828125055
2008-03-19,6429.240234375,6469.990234375,6310.60009765625,6361.22021484375,6361.22021484375,307874000.0,^GDAXI,-161.927369242263,-144.2537728181589,-17.67359642410412,6393.39013671875,159.39013671875,176.08646733416836,6456.66904296875,6862.2012109375,-405.5321679687504
2008-03-20,6331.06005859375,6376.240234375,6270.97998046875,6319.990234375,6319.990234375,339343600.0,^GDAXI,-163.4311977649195,-148.08925780751102,-15.34193995740847,6361.22021484375,105.26025390625,171.02745208931702,6429.537060546875,6834.33921875,-404.80215820312515
2008-03-25,6443.4501953125,6540.47998046875,6443.35986328125,6524.7099609375,6524.7099609375,202263600.0,^GDAXI,-146.41602884446547,-147.7546120149019,1.3385831704364364,6319.990234375,220.48974609375,174.56047308963366,6430.609033203125,6810.4744140625,-379.86538085937445
2008-03-26,6508.43017578125,6538.27978515625,6469.0,6489.259765625,6489.259765625,156573000.0,^GDAXI,-134.24443311867344,-145.05257623565623,10.80814311698279,6524.7099609375,69.27978515625,167.04042395153482,6434.727001953125,6785.619208984375,-350.8922070312501
2008-03-27,6486.02001953125,6610.16015625,6478.81005859375,6578.06005859375,6578.06005859375,162549800.0,^GDAXI,-116.0946474771008,-139.26099048394516,23.166343006844357,6489.259765625,131.35009765625,164.49111493044305,6440.076025390625,6765.8528125,-325.7767871093756
2008-03-28,6587.2099609375,6616.4501953125,6535.06982421875,6559.89990234375,6559.89990234375,125291500.0,^GDAXI,-102.00038745903476,-131.8088698789631,29.80848241992834,6578.06005859375,81.38037109375,158.5546332278221,6436.12900390625,6747.6194140625,-311.4904101562506
2008-03-31,6530.10986328125,6541.1201171875,6429.6201171875,6534.97021484375,6534.97021484375,129101300.0,^GDAXI,-91.78417149093184,-123.80393020135683,32.019758710424995,6559.89990234375,130.27978515625,156.5350012227098,6439.57001953125,6730.04822265625,-290.4782031249997
2008-04-01,6519.02001953125,6734.5,6496.93994140625,6720.330078125,6720.330078125,194037000.0,^GDAXI,-67.94749841666726,-112.63264384441892,44.685145427751664,6534.97021484375,237.56005859375,162.32250532064128,6466.413037109375,6718.17142578125,-251.75838867187485
2008-04-02,6749.240234375,6806.66015625,6726.43017578125,6777.43994140625,6777.43994140625,174173100.0,^GDAXI,-43.941939268619535,-98.89450292925905,54.95256366063951,6720.330078125,86.330078125,156.89447480666692,6525.92705078125,6717.91642578125,-191.9893750000001
2008-04-03,6788.39990234375,6802.6201171875,6695.830078125,6741.72021484375,6741.72021484375,144356400.0,^GDAXI,-27.482839043441345,-84.61217015209552,57.12933110865417,6777.43994140625,106.7900390625,153.31558653922644,6560.76005859375,6717.36142578125,-156.60136718749982
2008-04-04,6753.8701171875,6797.22998046875,6691.27978515625,6763.39013671875,6763.39013671875,122205700.0,^GDAXI,-12.545683115811698,-70.19887274483875,57.653189629027054,6741.72021484375,105.9501953125,149.932344308746,6600.97705078125,6723.845029296875,-122.8679785156246
2008-04-07,6802.5498046875,6843.25,6795.06005859375,6821.02978515625,6821.02978515625,114267900.0,^GDAXI,3.898222208435982,-55.3794537541838,59.27767596261978,6763.39013671875,79.85986328125,144.92716709249626,6651.081005859375,6723.844228515625,-72.76322265625004
2008-04-08,6795.0498046875,6795.33984375,6723.83984375,6771.97998046875,6771.97998046875,115540000.0,^GDAXI,12.824394698705873,-41.73868406360586,54.56307876231173,6821.02978515625,97.18994140625,141.5173652577644,6675.8080078125,6722.9490234375,-47.141015624999454
2008-04-09,6751.47998046875,6785.06005859375,6705.06005859375,6721.35986328125,6721.35986328125,118853300.0,^GDAXI,15.633615709473816,-30.264224108989925,45.89783981846374,6771.97998046875,80.0,137.12326773935266,6699.018017578125,6720.99921875,-21.981201171875
2008-04-10,6716.68994140625,6719.06982421875,6608.77978515625,6704.31982421875,6704.31982421875,149022700.0,^GDAXI,16.29709212364105,-20.95196086246373,37.24905298610478,6721.35986328125,112.580078125,135.3701827668989,6711.643994140625,6717.226416015625,-5.582421874999454
2008-04-11,6739.18017578125,6768.1201171875,6570.740234375,6603.56982421875,6603.56982421875,147203300.0,^GDAXI,8.594150942449232,-15.042738501481136,23.636889443930368,6704.31982421875,197.3798828125,139.7994470558704,6716.010986328125,6711.790810546875,4.220175781249964
2008-04-14,6561.89990234375,6573.25,6516.509765625,6554.490234375,6554.490234375,108348200.0,^GDAXI,-1.4540369328287852,-12.324998187750666,10.87096125492188,6603.56982421875,87.06005859375,136.03234788000464,6717.96298828125,6705.845615234375,12.11737304687449
2008-04-15,6581.1201171875,6626.8798828125,6524.89990234375,6585.0498046875,6585.0498046875,103557100.0,^GDAXI,-6.872178098697987,-11.234434169940132,4.362256071242145,6554.490234375,101.97998046875,133.60003592205788,6704.4349609375,6698.173212890625,6.261748046875255
2008-04-16,6624.60986328125,6710.85986328125,6600.68017578125,6702.83984375,6702.83984375,147091600.0,^GDAXI,-1.6424886812319528,-9.316045072198497,7.673556390966544,6585.0498046875,125.81005859375,133.0436089700359,6696.974951171875,6692.220205078125,4.754746093749418
2008-04-17,6717.27978515625,6743.14013671875,6665.009765625,6681.81005859375,6681.81005859375,137785900.0,^GDAXI,0.795974453107192,-7.293641167137359,8.089615620244551,6702.83984375,78.13037109375,129.12123483601547,6690.983935546875,6690.55140625,0.4325292968751455
2008-04-18,6703.02001953125,6860.3798828125,6703.02001953125,6843.080078125,6843.080078125,167960700.0,^GDAXI,15.56222519671337,-2.722467894367212,18.284693091080584,6681.81005859375,178.56982421875,132.65327693478224,6698.9529296875,6690.4628125,8.49011718749989
2008-04-21,6840.68017578125,6848.64990234375,6749.72021484375,6786.5498046875,6786.5498046875,129834700.0,^GDAXI,22.44434028917749,2.31089374234173,20.13344654683576,6843.080078125,98.9296875,130.24444911801208,6695.504931640625,6691.519404296875,3.985527343749709
2008-04-22,6762.43994140625,6818.6201171875,6702.97998046875,6728.2998046875,6728.2998046875,130790600.0,^GDAXI,22.93381119878086,6.435477233629558,16.4983339651513,6786.5498046875,115.64013671875,129.2012839466362,6691.1369140625,6690.7398046875,0.3971093750005821
2008-04-23,6739.64990234375,6813.669921875,6656.85986328125,6795.02978515625,6795.02978515625,172878800.0,^GDAXI,28.379135154538744,10.824208817811398,17.55492633672735,6728.2998046875,156.81005859375,131.1733392785729,6698.50390625,6691.769599609375,6.734306640624709
2008-04-24,6776.93017578125,6827.89990234375,6720.91015625,6821.31982421875,6821.31982421875,157158300.0,^GDAXI,34.4192167527317,15.543210404795463,18.876006347936237,6795.02978515625,106.98974609375,129.44593976537126,6710.20390625,6688.83919921875,21.364707031249964
2008-04-25,6855.669921875,6945.25,6848.89990234375,6896.580078125,6896.580078125,155785300.0,^GDAXI,44.76289960705344,21.387148245247065,23.375751361806376,6821.31982421875,123.93017578125,129.05195662364832,6739.504931640625,6687.29740234375,52.20752929687478
2008-04-28,6914.39990234375,6966.47021484375,6906.93017578125,6925.330078125,6925.330078125,107294800.0,^GDAXI,54.65025341477394,28.03976927915245,26.610484135621494,6896.580078125,69.89013671875,124.82611234472701,6776.588916015625,6686.558408203125,90.03050781250022
2008-04-29,6905.419921875,6909.990234375,6855.10986328125,6885.33984375,6885.33984375,126652400.0,^GDAXI,58.58385660840486,34.14858674500294,24.43526986340192,6925.330078125,70.22021484375,120.92569109465721,6806.617919921875,6687.6166015625,119.00131835937464
2008-04-30,6888.2099609375,6962.60009765625,6851.52001953125,6948.81982421875,6948.81982421875,139450800.0,^GDAXI,66.06204722076927,40.531278840156205,25.53076838061307,6885.33984375,111.080078125,120.22243302539599,6831.21591796875,6687.242001953125,143.97391601562504
2008-05-02,6982.06005859375,7092.81982421875,6971.93017578125,7043.22998046875,7043.22998046875,152864900.0,^GDAXI,78.6994791424695,48.16491890061887,30.534560241850627,6948.81982421875,144.0,121.92083066643913,6867.35791015625,6688.06080078125,179.29710937500022
2008-05-05,7036.990234375,7059.919921875,7021.72998046875,7052.080078125,7052.080078125,79536200.0,^GDAXI,88.40973155350275,56.21388143119566,32.19585012230709,7043.22998046875,38.18994140625,115.94005286213991,6888.25791015625,6691.108798828125,197.1491113281245
2008-05-06,7043.64990234375,7062.3701171875,6969.16015625,7017.10009765625,7017.10009765625,144985100.0,^GDAXI,92.21953506830323,63.415012158617174,28.804522909686057,7052.080078125,93.2099609375,114.31647486752277,6911.312939453125,6693.353798828125,217.95914062500015
2008-05-07,7040.83984375,7107.52978515625,7037.009765625,7076.25,7076.25,119593700.0,^GDAXI,98.87199971765403,70.50640967042455,28.36559004722949,7017.10009765625,90.4296875,112.61027576984256,6946.107958984375,6698.752998046875,247.35496093749953
2008-05-08,7037.6298828125,7073.4501953125,7013.06005859375,7071.89990234375,7071.89990234375,131059300.0,^GDAXI,102.61028189806984,76.92718411595361,25.683097782116235,7076.25,63.18994140625,109.0802518867288,6973.794970703125,6702.539794921875,271.2551757812498
2008-05-09,7040.7900390625,7040.7900390625,6961.6298828125,7003.169921875,7003.169921875,130042700.0,^GDAXI,98.88705403167933,81.31915809909876,17.56789593258057,7071.89990234375,110.27001953125,109.16523528990889,6991.97998046875,6702.8837890625,289.09619140625
2008-05-12,7021.2900390625,7064.60009765625,7006.419921875,7035.9501953125,7035.9501953125,61975500.0,^GDAXI,97.45802775494394,84.5469320302678,12.911095724676144,7003.169921875,61.43017578125,105.75558818214753,7005.9169921875,6703.645791015625,302.27120117187496
2008-05-13,7062.60009765625,7080.85986328125,7002.3701171875,7060.18994140625,7060.18994140625,141723700.0,^GDAXI,97.16144243728922,87.0698341116721,10.09160832561713,7035.9501953125,78.48974609375,103.80802803297627,7019.402978515625,6707.599189453125,311.8037890625001
2008-05-14,7081.72021484375,7101.490234375,7001.330078125,7083.240234375,7083.240234375,135234600.0,^GDAXI,97.66059192737612,89.18798567481291,8.47260625256321,7060.18994140625,100.16015625,103.54746576276368,7039.193017578125,6714.301396484375,324.8916210937505
2008-05-15,7072.1201171875,7088.669921875,7037.08984375,7081.0498046875,7081.0498046875,137092800.0,^GDAXI,96.76398711488218,90.70318596282677,6.060801152055419,7083.240234375,51.580078125,99.83550950292343,7052.416015625,6722.123388671875,330.29262695312536
2008-05-16,7103.83984375,7205.9599609375,7103.83984375,7156.5498046875,7156.5498046875,175540900.0,^GDAXI,100.98158747985235,92.75886626623189,8.22272121362046,7081.0498046875,124.91015625,101.62655569914318,7063.747998046875,6734.353583984375,329.3944140624999
2008-05-19,7177.02001953125,7231.85986328125,7165.43994140625,7225.93994140625,7225.93994140625,110316800.0,^GDAXI,108.67058343020017,95.94120969902556,12.729373731174604,7156.5498046875,75.31005859375,99.74680590590081,7081.133984375,6745.19818359375,335.9358007812498
2008-05-20,7188.06982421875,7188.97998046875,7108.25,7118.5,7118.5,117533900.0,^GDAXI,104.88560677279293,97.73008911377904,7.155517659013881,7225.93994140625,117.68994140625,101.02845844164004,7091.273974609375,6755.741982421875,335.5319921874998
2008-05-21,7129.06982421875,7151.3798828125,7013.1298828125,7040.830078125,7040.830078125,160862900.0,^GDAXI,94.52900044692979,97.0898713804092,-2.5608709334794213,7118.5,138.25,103.68713998152289,7087.731982421875,6766.278779296875,321.4532031250001
2008-05-22,7016.2099609375,7090.22998046875,6980.5400390625,7070.330078125,7070.330078125,140538200.0,^GDAXI,87.69087297855367,95.21007170003811,-7.519198721484443,7040.830078125,109.68994140625,104.11591151186055,7087.575,6778.723779296875,308.85122070312445
2008-05-23,7057.52001953125,7065.89990234375,6934.5400390625,6944.0498046875,6944.0498046875,130667300.0,^GDAXI,71.26039946867331,90.42013725376516,-19.15973778509185,7070.330078125,135.7900390625,106.37834919404908,7081.66298828125,6787.11337890625,294.5496093750007
2008-05-26,6923.93994140625,6965.18994140625,6917.60986328125,6953.83984375,6953.83984375,58329200.0,^GDAXI,58.35640881527979,84.0073915660681,-25.6509827507883,6944.0498046875,47.580078125,102.178472689117,7073.451953125,6794.2027734375,279.24917968750015
2008-05-27,6966.0498046875,7006.27978515625,6905.85986328125,6958.66015625,6958.66015625,125582800.0,^GDAXI,47.96594068153445,76.79910138916136,-28.833160707626917,6953.83984375,100.419921875,102.05286191668006,7063.298974609375,6803.364775390625,259.9341992187501
2008-05-28,6980.68994140625,7082.259765625,6955.14013671875,7033.83984375,7033.83984375,167514600.0,^GDAXI,45.275880141630296,70.49445713965515,-25.218576998024858,6958.66015625,127.11962890625,103.84334527307792,7058.358935546875,6815.00357421875,243.35536132812467
2008-05-29,7055.72021484375,7085.1298828125,7004.7001953125,7055.02978515625,7055.02978515625,146046400.0,^GDAXI,44.3426841026976,65.26410253226365,-20.921418429566046,7033.83984375,80.4296875,102.17094114642948,7055.75693359375,6832.458173828125,223.2987597656247
2008-05-30,7065.7900390625,7124.60986328125,7063.7998046875,7096.7900390625,7096.7900390625,135334700.0,^GDAXI,46.437520177506485,61.49878606131222,-15.061265883805731,7055.02978515625,69.580078125,99.84302235918453,7049.78095703125,6846.526171875,203.25478515625036
2008-06-02,7098.7001953125,7102.0498046875,6995.41015625,7008.77001953125,7008.77001953125,102651900.0,^GDAXI,40.52803098373897,57.30463504579757,-16.776604062058595,7096.7900390625,106.6396484375,100.32849565049278,7028.06396484375,6859.47716796875,168.5867968749999
2008-06-03,6986.919921875,7023.18017578125,6962.3798828125,7019.1298828125,7019.1298828125,112961900.0,^GDAXI,36.262659244862334,53.096239885610515,-16.83358064074818,7008.77001953125,60.80029296875,97.50505260179688,7018.126953125,6873.4599609375,144.6669921875
2008-06-04,6993.68994140625,6994.2001953125,6898.009765625,6965.43017578125,6965.43017578125,123817500.0,^GDAXI,28.22385678889077,48.12176326626657,-19.8979064773758,7019.1298828125,121.1201171875,99.19184292934709,7010.586962890625,6882.274365234375,128.31259765624964
2008-06-05,6964.7099609375,7008.93017578125,6905.009765625,6941.830078125,6941.830078125,129444200.0,^GDAXI,19.721381470022607,42.44168690701778,-22.720305436995176,6965.43017578125,103.92041015625,99.52959773126872,6997.736962890625,6891.325771484375,106.41119140625051
2008-06-06,6966.08984375,7002.85009765625,6796.27978515625,6803.81005859375,6803.81005859375,160851400.0,^GDAXI,1.8250088619206508,34.318351297998355,-32.493342436077704,6941.830078125,206.5703125,107.17536307189239,6983.71298828125,6895.840771484375,87.87221679687445
